time,t_wall,t_device_ns,x,y,z
4.881108,1775665507.521848,599616443205467584,-836,57,539
4.886108,1775665507.521848,599616443205467584,-838,60,538
4.891108,1775665507.521848,599616443205467584,-835,57,538
4.896108,1775665507.521848,599616443205467584,-834,58,541
4.901108,1775665507.521848,599616443205467584,-834,59,540
4.906108,1775665507.521848,599616443205467584,-836,59,541
4.911108,1775665507.521848,599616443205467584,-837,57,541
4.916108,1775665507.521848,599616443205467584,-836,55,541
4.921108,1775665507.521848,599616443205467584,-840,56,541
4.926108,1775665507.521848,599616443205467584,-839,56,542
4.931108,1775665507.521848,599616443205467584,-837,54,541
4.932258,1775665507.700835,599616443381617480,-843,57,542
4.937258,1775665507.700835,599616443381617480,-839,57,541
4.942258,1775665507.700835,599616443381617480,-838,59,540
4.947258,1775665507.700835,599616443381617480,-837,56,541
4.952258,1775665507.700835,599616443381617480,-836,57,540
4.957258,1775665507.700835,599616443381617480,-835,57,542
4.962258,1775665507.700835,599616443381617480,-839,52,542
4.967258,1775665507.700835,599616443381617480,-840,53,542
4.972258,1775665507.700835,599616443381617480,-836,58,541
4.977258,1775665507.700835,599616443381617480,-836,57,541
4.982258,1775665507.700835,599616443381617480,-837,60,540
4.987258,1775665507.700835,599616443381617480,-835,57,540
4.992258,1775665507.700835,599616443381617480,-838,57,539
4.997258,1775665507.700835,599616443381617480,-839,55,543
5.002258,1775665507.700835,599616443381617480,-837,55,542
5.007258,1775665507.700835,599616443381617480,-839,58,543
5.012258,1775665507.700835,599616443381617480,-836,54,544
5.017258,1775665507.700835,599616443381617480,-836,56,542
5.022258,1775665507.700835,599616443381617480,-837,59,541
5.027258,1775665507.700835,599616443381617480,-836,56,542
5.032258,1775665507.700835,599616443381617480,-837,56,542
5.037258,1775665507.700835,599616443381617480,-837,58,543
5.042258,1775665507.700835,599616443381617480,-835,55,542
5.047258,1775665507.700835,599616443381617480,-835,58,542
5.052258,1775665507.700835,599616443381617480,-838,54,541
5.057258,1775665507.700835,599616443381617480,-835,55,542
5.062258,1775665507.700835,599616443381617480,-835,56,542
5.067258,1775665507.700835,599616443381617480,-835,55,542
5.072258,1775665507.700835,599616443381617480,-834,59,541
5.077258,1775665507.700835,599616443381617480,-834,56,543
5.082258,1775665507.700835,599616443381617480,-835,54,544
5.087258,1775665507.700835,599616443381617480,-835,59,546
5.092258,1775665507.700835,599616443381617480,-837,57,546
5.097258,1775665507.700835,599616443381617480,-837,57,545
5.102258,1775665507.700835,599616443381617480,-835,56,545
5.107258,1775665507.700835,599616443381617480,-834,55,547
5.108408,1775665507.879878,599616443557767376,-832,55,549
5.113408,1775665507.879878,599616443557767376,-832,57,545
5.118408,1775665507.879878,599616443557767376,-834,54,545
5.123408,1775665507.879878,599616443557767376,-836,54,544
5.128408,1775665507.879878,599616443557767376,-834,55,544
5.133408,1775665507.879878,599616443557767376,-834,56,544
5.138408,1775665507.879878,599616443557767376,-833,49,546
5.143408,1775665507.879878,599616443557767376,-833,50,546
