time,t_wall,t_device_ns,x,y,z
0.000000,1775806267.790242,599619408462370584,-974,118,280
0.005000,1775806267.790242,599619408462370584,-973,117,279
0.010000,1775806267.790242,599619408462370584,-977,118,280
0.015000,1775806267.790242,599619408462370584,-974,116,276
0.020000,1775806267.790242,599619408462370584,-970,116,281
0.025000,1775806267.790242,599619408462370584,-969,116,280
0.030000,1775806267.790242,599619408462370584,-965,118,281
0.035000,1775806267.790242,599619408462370584,-963,118,281
0.040000,1775806267.790242,599619408462370584,-966,118,280
0.045000,1775806267.790242,599619408462370584,-970,117,279
0.050000,1775806267.790242,599619408462370584,-972,119,280
0.055000,1775806267.790242,599619408462370584,-976,118,277
0.060000,1775806267.790242,599619408462370584,-976,116,272
0.065000,1775806267.790242,599619408462370584,-976,116,277
0.070000,1775806267.790242,599619408462370584,-976,114,281
0.075000,1775806267.790242,599619408462370584,-972,117,278
0.080000,1775806267.790242,599619408462370584,-973,116,278
0.085000,1775806267.790242,599619408462370584,-976,115,278
0.090000,1775806267.790242,599619408462370584,-974,116,278
0.095000,1775806267.790242,599619408462370584,-972,114,278
0.100000,1775806267.790242,599619408462370584,-973,115,277
0.105000,1775806267.790242,599619408462370584,-973,118,276
0.110000,1775806267.790242,599619408462370584,-973,116,274
0.115000,1775806267.790242,599619408462370584,-971,115,273
0.120000,1775806267.790242,599619408462370584,-970,118,275
0.125000,1775806267.790242,599619408462370584,-970,116,274
0.130000,1775806267.790242,599619408462370584,-971,117,276
0.135000,1775806267.790242,599619408462370584,-970,119,276
0.140000,1775806267.790242,599619408462370584,-971,118,280
0.145000,1775806267.790242,599619408462370584,-973,118,277
0.150000,1775806267.790242,599619408462370584,-974,120,280
0.155000,1775806267.790242,599619408462370584,-972,118,279
0.160000,1775806267.790242,599619408462370584,-977,117,281
0.165000,1775806267.790242,599619408462370584,-978,118,280
0.170000,1775806267.790242,599619408462370584,-974,118,281
0.175000,1775806267.790242,599619408462370584,-975,117,278
0.176089,1775806267.926244,599619408638459470,-976,117,278
0.181089,1775806267.926244,599619408638459470,-974,118,279
0.186089,1775806267.926244,599619408638459470,-974,115,281
0.191089,1775806267.926244,599619408638459470,-973,116,276
0.196089,1775806267.926244,599619408638459470,-972,117,277
0.201089,1775806267.926244,599619408638459470,-974,117,276
0.206089,1775806267.926244,599619408638459470,-972,116,274
0.211089,1775806267.926244,599619408638459470,-975,117,279
0.216089,1775806267.926244,599619408638459470,-970,117,274
0.221089,1775806267.926244,599619408638459470,-971,117,275
0.226089,1775806267.926244,599619408638459470,-966,118,272
0.231089,1775806267.926244,599619408638459470,-970,117,274
0.236089,1775806267.926244,599619408638459470,-970,117,277
0.241089,1775806267.926244,599619408638459470,-973,117,275
0.246089,1775806267.926244,599619408638459470,-969,117,276
0.251089,1775806267.926244,599619408638459470,-972,119,274
0.256089,1775806267.926244,599619408638459470,-971,119,274
0.261089,1775806267.926244,599619408638459470,-970,118,275
0.266089,1775806267.926244,599619408638459470,-970,120,274
0.271089,1775806267.926244,599619408638459470,-971,117,277
0.276089,1775806267.926244,599619408638459470,-971,118,272
0.281089,1775806267.926244,599619408638459470,-972,117,277
0.286089,1775806267.926244,599619408638459470,-972,118,275
0.291089,1775806267.926244,599619408638459470,-973,118,273
0.296089,1775806267.926244,599619408638459470,-972,117,276
0.301089,1775806267.926244,599619408638459470,-975,117,277
0.306089,1775806267.926244,599619408638459470,-973,117,279
0.311089,1775806267.926244,599619408638459470,-974,116,278
0.316089,1775806267.926244,599619408638459470,-972,118,276
0.321089,1775806267.926244,599619408638459470,-976,120,275
0.326089,1775806267.926244,599619408638459470,-976,116,276
0.331089,1775806267.926244,599619408638459470,-978,118,273
0.336089,1775806267.926244,599619408638459470,-975,117,276
0.341089,1775806267.926244,599619408638459470,-975,117,280
0.346089,1775806267.926244,599619408638459470,-976,117,280
0.351089,1775806267.926244,599619408638459470,-975,117,278
0.352178,1775806268.195227,599619408814548330,-973,118,280
0.357178,1775806268.195227,599619408814548330,-977,116,277
0.362178,1775806268.195227,599619408814548330,-976,117,275
0.367178,1775806268.195227,599619408814548330,-978,114,276
0.372178,1775806268.195227,599619408814548330,-979,117,274
0.377178,1775806268.195227,599619408814548330,-975,115,273
0.382178,1775806268.195227,599619408814548330,-975,116,271
0.387178,1775806268.195227,599619408814548330,-972,116,269
0.392178,1775806268.195227,599619408814548330,-969,116,269
0.397178,1775806268.195227,599619408814548330,-970,116,270
0.402178,1775806268.195227,599619408814548330,-969,116,270
0.407178,1775806268.195227,599619408814548330,-971,117,273
0.412178,1775806268.195227,599619408814548330,-971,114,276
0.417178,1775806268.195227,599619408814548330,-972,117,272
0.422178,1775806268.195227,599619408814548330,-975,118,273
0.427178,1775806268.195227,599619408814548330,-973,120,273
0.432178,1775806268.195227,599619408814548330,-973,119,272
0.437178,1775806268.195227,599619408814548330,-972,120,270
0.442178,1775806268.195227,599619408814548330,-974,117,272
0.447178,1775806268.195227,599619408814548330,-970,117,274
0.452178,1775806268.195227,599619408814548330,-974,118,271
0.457178,1775806268.195227,599619408814548330,-973,116,273
0.462178,1775806268.195227,599619408814548330,-976,115,274
0.467178,1775806268.195227,599619408814548330,-977,116,276
0.472178,1775806268.195227,599619408814548330,-976,117,273
0.477178,1775806268.195227,599619408814548330,-977,118,273
0.482178,1775806268.195227,599619408814548330,-977,116,273
0.487178,1775806268.195227,599619408814548330,-977,117,274
0.492178,1775806268.195227,599619408814548330,-977,118,273
0.497178,1775806268.195227,599619408814548330,-973,118,272
0.502178,1775806268.195227,599619408814548330,-977,117,274
0.507178,1775806268.195227,599619408814548330,-976,118,276
0.512178,1775806268.195227,599619408814548330,-976,118,271
0.517178,1775806268.195227,599619408814548330,-977,120,272
0.522178,1775806268.195227,599619408814548330,-974,118,272
0.527178,1775806268.195227,599619408814548330,-976,118,273
0.528328,1775806268.286234,599619408990698210,-974,115,274
0.533328,1775806268.286234,599619408990698210,-975,119,273
0.538328,1775806268.286234,599619408990698210,-974,116,272
0.543328,1775806268.286234,599619408990698210,-975,120,272
0.548328,1775806268.286234,599619408990698210,-976,114,273
0.553328,1775806268.286234,599619408990698210,-974,117,275
0.558328,1775806268.286234,599619408990698210,-976,116,267
0.563328,1775806268.286234,599619408990698210,-975,118,270
0.568328,1775806268.286234,599619408990698210,-977,119,267
0.573328,1775806268.286234,599619408990698210,-973,119,269
0.578328,1775806268.286234,599619408990698210,-972,116,270
0.583328,1775806268.286234,599619408990698210,-972,118,270
0.588328,1775806268.286234,599619408990698210,-974,116,274
0.593328,1775806268.286234,599619408990698210,-974,115,275
