time,t_wall,t_device_ns,ecg
0.000000,1775669117.848395,599617938661448326,4684
0.007692,1775669117.848395,599617938661448326,4051
0.015385,1775669117.848395,599617938661448326,4451
0.023077,1775669117.848395,599617938661448326,4460
0.030769,1775669117.848395,599617938661448326,4047
0.038461,1775669117.848395,599617938661448326,4645
0.046154,1775669117.848395,599617938661448326,4086
0.053846,1775669117.848395,599617938661448326,4218
0.061538,1775669117.848395,599617938661448326,4517
0.069231,1775669117.848395,599617938661448326,3978
0.076923,1775669117.848395,599617938661448326,4629
0.084615,1775669117.848395,599617938661448326,4250
0.092308,1775669117.848395,599617938661448326,3981
0.100000,1775669117.848395,599617938661448326,4556
0.107692,1775669117.848395,599617938661448326,3953
0.115385,1775669117.848395,599617938661448326,4341
0.123077,1775669117.848395,599617938661448326,4369
0.130769,1775669117.848395,599617938661448326,3894
0.138461,1775669117.848395,599617938661448326,4476
0.146154,1775669117.848395,599617938661448326,3976
0.153846,1775669117.848395,599617938661448326,4111
0.161538,1775669117.848395,599617938661448326,4442
0.169231,1775669117.848395,599617938661448326,3839
0.176923,1775669117.848395,599617938661448326,4401
0.184615,1775669117.848395,599617938661448326,4168
0.192308,1775669117.848395,599617938661448326,3990
0.200000,1775669117.848395,599617938661448326,4471
0.207692,1775669117.848395,599617938661448326,3853
0.215385,1775669117.848395,599617938661448326,4286
0.223077,1775669117.848395,599617938661448326,4282
0.230769,1775669117.848395,599617938661448326,3764
0.238461,1775669117.848395,599617938661448326,4385
0.246154,1775669117.848395,599617938661448326,3917
0.253846,1775669117.848395,599617938661448326,4079
0.261538,1775669117.848395,599617938661448326,4414
0.269231,1775669117.848395,599617938661448326,3745
0.276923,1775669117.848395,599617938661448326,4330
0.284615,1775669117.848395,599617938661448326,4102
0.292308,1775669117.848395,599617938661448326,3871
0.300000,1775669117.848395,599617938661448326,4414
0.307692,1775669117.848395,599617938661448326,3771
0.315385,1775669117.848395,599617938661448326,4104
0.323077,1775669117.848395,599617938661448326,4168
0.330769,1775669117.848395,599617938661448326,3704
0.338462,1775669117.848395,599617938661448326,4323
0.346154,1775669117.848395,599617938661448326,3853
0.353846,1775669117.848395,599617938661448326,3933
0.361538,1775669117.848395,599617938661448326,4264
0.369231,1775669117.848395,599617938661448326,3640
0.376923,1775669117.848395,599617938661448326,4168
0.384615,1775669117.848395,599617938661448326,3917
0.392308,1775669117.848395,599617938661448326,3711
0.400000,1775669117.848395,599617938661448326,4277
0.407692,1775669117.848395,599617938661448326,3638
0.415385,1775669117.848395,599617938661448326,3978
0.423077,1775669117.848395,599617938661448326,4058
0.430769,1775669117.848395,599617938661448326,3624
0.438462,1775669117.848395,599617938661448326,4298
0.446154,1775669117.848395,599617938661448326,3718
0.453846,1775669117.848395,599617938661448326,3700
0.461538,1775669117.848395,599617938661448326,4234
0.469231,1775669117.848395,599617938661448326,3631
0.476923,1775669117.848395,599617938661448326,4003
0.484615,1775669117.848395,599617938661448326,3862
0.492308,1775669117.848395,599617938661448326,3688
0.500000,1775669117.848395,599617938661448326,4143
0.507692,1775669117.848395,599617938661448326,3533
0.515385,1775669117.848395,599617938661448326,3949
0.523077,1775669117.848395,599617938661448326,4044
0.530769,1775669117.848395,599617938661448326,3526
0.538461,1775669117.848395,599617938661448326,4154
0.546154,1775669117.848395,599617938661448326,3652
0.553846,1775669117.848395,599617938661448326,3638
0.561648,1775669118.388585,599617939223096512,4031
0.569340,1775669118.388585,599617939223096512,3435
0.577033,1775669118.388585,599617939223096512,3976
0.584725,1775669118.388585,599617939223096512,3789
0.592417,1775669118.388585,599617939223096512,3526
0.600110,1775669118.388585,599617939223096512,4065
0.607802,1775669118.388585,599617939223096512,3458
0.615494,1775669118.388585,599617939223096512,3816
0.623187,1775669118.388585,599617939223096512,3882
0.630879,1775669118.388585,599617939223096512,3291
0.638571,1775669118.388585,599617939223096512,3942
0.646264,1775669118.388585,599617939223096512,3558
0.653956,1775669118.388585,599617939223096512,3599
0.661648,1775669118.388585,599617939223096512,3992
0.669340,1775669118.388585,599617939223096512,3316
0.677033,1775669118.388585,599617939223096512,3803
0.684725,1775669118.388585,599617939223096512,3643
0.692418,1775669118.388585,599617939223096512,3373
0.700110,1775669118.388585,599617939223096512,3919
0.707802,1775669118.388585,599617939223096512,3298
0.715494,1775669118.388585,599617939223096512,3604
0.723187,1775669118.388585,599617939223096512,3725
0.730879,1775669118.388585,599617939223096512,3182
0.738571,1775669118.388585,599617939223096512,3789
0.746264,1775669118.388585,599617939223096512,3364
0.753956,1775669118.388585,599617939223096512,3378
0.761648,1775669118.388585,599617939223096512,3805
0.769341,1775669118.388585,599617939223096512,3198
0.777033,1775669118.388585,599617939223096512,3679
0.784725,1775669118.388585,599617939223096512,3465
0.792417,1775669118.388585,599617939223096512,3204
0.800110,1775669118.388585,599617939223096512,3832
0.807802,1775669118.388585,599617939223096512,3179
0.815494,1775669118.388585,599617939223096512,3430
0.823187,1775669118.388585,599617939223096512,3602
0.830879,1775669118.388585,599617939223096512,3086
0.838571,1775669118.388585,599617939223096512,3729
0.846264,1775669118.388585,599617939223096512,3291
0.853956,1775669118.388585,599617939223096512,3227
0.861648,1775669118.388585,599617939223096512,3656
0.869341,1775669118.388585,599617939223096512,3026
0.877033,1775669118.388585,599617939223096512,3503
0.884725,1775669118.388585,599617939223096512,3362
0.892417,1775669118.388585,599617939223096512,3042
0.900110,1775669118.388585,599617939223096512,3620
0.907802,1775669118.388585,599617939223096512,3031
0.915494,1775669118.388585,599617939223096512,3287
0.923187,1775669118.388585,599617939223096512,3444
0.930879,1775669118.388585,599617939223096512,2905
0.938571,1775669118.388585,599617939223096512,3506
0.946264,1775669118.388585,599617939223096512,3102
0.953956,1775669118.388585,599617939223096512,3083
0.961648,1775669118.388585,599617939223096512,3476
0.969341,1775669118.388585,599617939223096512,2835
0.977033,1775669118.388585,599617939223096512,3408
0.984725,1775669118.388585,599617939223096512,3261
0.992417,1775669118.388585,599617939223096512,2860
1.000110,1775669118.388585,599617939223096512,3467
1.007802,1775669118.388585,599617939223096512,2903
1.015494,1775669118.388585,599617939223096512,3163
1.023187,1775669118.388585,599617939223096512,3348
1.030879,1775669118.388585,599617939223096512,2775
1.038571,1775669118.388585,599617939223096512,3394
1.046264,1775669118.388585,599617939223096512,3006
1.053956,1775669118.388585,599617939223096512,2926
1.061648,1775669118.388585,599617939223096512,3380
1.069340,1775669118.388585,599617939223096512,2750
1.077033,1775669118.388585,599617939223096512,3211
1.084725,1775669118.388585,599617939223096512,3115
1.092417,1775669118.388585,599617939223096512,2789
1.100110,1775669118.388585,599617939223096512,3369
1.107802,1775669118.388585,599617939223096512,2791
1.115494,1775669118.388585,599617939223096512,3045
1.123271,1775669118.928944,599617939784719266,3220
1.130963,1775669118.928944,599617939784719266,2647
1.138655,1775669118.928944,599617939784719266,3273
1.146348,1775669118.928944,599617939784719266,2878
1.154040,1775669118.928944,599617939784719266,2844
1.161732,1775669118.928944,599617939784719266,3362
1.169425,1775669118.928944,599617939784719266,2666
1.177117,1775669118.928944,599617939784719266,3077
1.184809,1775669118.928944,599617939784719266,2985
1.192502,1775669118.928944,599617939784719266,2682
1.200194,1775669118.928944,599617939784719266,3373
1.207886,1775669118.928944,599617939784719266,2730
1.215579,1775669118.928944,599617939784719266,2846
1.223271,1775669118.928944,599617939784719266,3109
1.230963,1775669118.928944,599617939784719266,2568
1.238655,1775669118.928944,599617939784719266,3147
1.246348,1775669118.928944,599617939784719266,2746
1.254040,1775669118.928944,599617939784719266,2654
1.261732,1775669118.928944,599617939784719266,3261
1.269425,1775669118.928944,599617939784719266,2631
1.277117,1775669118.928944,599617939784719266,2942
1.284809,1775669118.928944,599617939784719266,2919
1.292502,1775669118.928944,599617939784719266,2618
1.300194,1775669118.928944,599617939784719266,3159
1.307886,1775669118.928944,599617939784719266,2584
1.315579,1775669118.928944,599617939784719266,2812
1.323271,1775669118.928944,599617939784719266,3022
1.330963,1775669118.928944,599617939784719266,2451
1.338655,1775669118.928944,599617939784719266,3118
1.346348,1775669118.928944,599617939784719266,2748
1.354040,1775669118.928944,599617939784719266,2577
1.361732,1775669118.928944,599617939784719266,3086
1.369425,1775669118.928944,599617939784719266,2469
1.377117,1775669118.928944,599617939784719266,2901
1.384809,1775669118.928944,599617939784719266,2855
1.392502,1775669118.928944,599617939784719266,2449
1.400194,1775669118.928944,599617939784719266,3040
1.407886,1775669118.928944,599617939784719266,2504
1.415578,1775669118.928944,599617939784719266,2691
1.423271,1775669118.928944,599617939784719266,2919
1.430963,1775669118.928944,599617939784719266,2321
1.438655,1775669118.928944,599617939784719266,2942
1.446348,1775669118.928944,599617939784719266,2643
1.454040,1775669118.928944,599617939784719266,2495
1.461732,1775669118.928944,599617939784719266,2985
1.469425,1775669118.928944,599617939784719266,2374
1.477117,1775669118.928944,599617939784719266,2803
1.484809,1775669118.928944,599617939784719266,2771
1.492502,1775669118.928944,599617939784719266,2369
1.500194,1775669118.928944,599617939784719266,2990
1.507886,1775669118.928944,599617939784719266,2481
1.515579,1775669118.928944,599617939784719266,2684
1.523271,1775669118.928944,599617939784719266,2940
1.530963,1775669118.928944,599617939784719266,2294
1.538655,1775669118.928944,599617939784719266,2862
1.546348,1775669118.928944,599617939784719266,2556
1.554040,1775669118.928944,599617939784719266,2412
1.561732,1775669118.928944,599617939784719266,2937
1.569425,1775669118.928944,599617939784719266,2305
1.577117,1775669118.928944,599617939784719266,2702
1.584809,1775669118.928944,599617939784719266,2695
1.592502,1775669118.928944,599617939784719266,2289
1.600194,1775669118.928944,599617939784719266,2921
1.607886,1775669118.928944,599617939784719266,2399
1.615579,1775669118.928944,599617939784719266,2526
1.623271,1775669118.928944,599617939784719266,2828
1.630963,1775669118.928944,599617939784719266,2248
1.638655,1775669118.928944,599617939784719266,2821
1.646348,1775669118.928944,599617939784719266,2542
1.654040,1775669118.928944,599617939784719266,2385
1.661732,1775669118.928944,599617939784719266,2887
1.669425,1775669118.928944,599617939784719266,2246
1.677117,1775669118.928944,599617939784719266,2634
1.684894,1775669119.513846,599617940346342020,2629
1.692586,1775669119.513846,599617940346342020,2237
1.700278,1775669119.513846,599617940346342020,2946
1.707970,1775669119.513846,599617940346342020,2408
1.715663,1775669119.513846,599617940346342020,2437
1.723355,1775669119.513846,599617940346342020,2732
1.731047,1775669119.513846,599617940346342020,2164
1.738740,1775669119.513846,599617940346342020,2778
1.746432,1775669119.513846,599617940346342020,2520
1.754124,1775669119.513846,599617940346342020,2314
1.761817,1775669119.513846,599617940346342020,2832
1.769509,1775669119.513846,599617940346342020,2205
1.777201,1775669119.513846,599617940346342020,2588
1.784894,1775669119.513846,599617940346342020,2634
1.792586,1775669119.513846,599617940346342020,2161
1.800278,1775669119.513846,599617940346342020,2755
1.807971,1775669119.513846,599617940346342020,2280
1.815663,1775669119.513846,599617940346342020,2362
1.823355,1775669119.513846,599617940346342020,2634
1.831047,1775669119.513846,599617940346342020,2052
1.838740,1775669119.513846,599617940346342020,2627
1.846432,1775669119.513846,599617940346342020,2337
1.854124,1775669119.513846,599617940346342020,2134
1.861817,1775669119.513846,599617940346342020,2647
1.869509,1775669119.513846,599617940346342020,2038
1.877201,1775669119.513846,599617940346342020,2490
1.884894,1775669119.513846,599617940346342020,2495
1.892586,1775669119.513846,599617940346342020,1947
1.900278,1775669119.513846,599617940346342020,2670
1.907971,1775669119.513846,599617940346342020,2227
1.915663,1775669119.513846,599617940346342020,2200
1.923355,1775669119.513846,599617940346342020,2590
1.931047,1775669119.513846,599617940346342020,2031
1.938740,1775669119.513846,599617940346342020,2485
1.946432,1775669119.513846,599617940346342020,2232
1.954124,1775669119.513846,599617940346342020,2036
1.961817,1775669119.513846,599617940346342020,2549
1.969509,1775669119.513846,599617940346342020,1938
1.977201,1775669119.513846,599617940346342020,2298
1.984894,1775669119.513846,599617940346342020,2342
1.992586,1775669119.513846,599617940346342020,1867
2.000278,1775669119.513846,599617940346342020,2515
2.007970,1775669119.513846,599617940346342020,2052
2.015663,1775669119.513846,599617940346342020,2104
2.023355,1775669119.513846,599617940346342020,2421
2.031047,1775669119.513846,599617940346342020,1764
2.038740,1775669119.513846,599617940346342020,2264
2.046432,1775669119.513846,599617940346342020,2038
2.054124,1775669119.513846,599617940346342020,1867
2.061817,1775669119.513846,599617940346342020,2467
2.069509,1775669119.513846,599617940346342020,1798
2.077201,1775669119.513846,599617940346342020,2084
2.084894,1775669119.513846,599617940346342020,2186
2.092586,1775669119.513846,599617940346342020,1682
2.100278,1775669119.513846,599617940346342020,2287
2.107970,1775669119.513846,599617940346342020,1860
2.115663,1775669119.513846,599617940346342020,1885
2.123355,1775669119.513846,599617940346342020,2227
2.131047,1775669119.513846,599617940346342020,1629
2.138740,1775669119.513846,599617940346342020,2148
2.146432,1775669119.513846,599617940346342020,1940
2.154124,1775669119.513846,599617940346342020,1698
2.161817,1775669119.513846,599617940346342020,2243
2.169509,1775669119.513846,599617940346342020,1616
2.177201,1775669119.513846,599617940346342020,1876
2.184894,1775669119.513846,599617940346342020,1974
2.192586,1775669119.513846,599617940346342020,1559
2.200278,1775669119.513846,599617940346342020,2186
2.207970,1775669119.513846,599617940346342020,1698
2.215663,1775669119.513846,599617940346342020,1698
2.223355,1775669119.513846,599617940346342020,2036
2.231047,1775669119.513846,599617940346342020,1401
2.238740,1775669119.513846,599617940346342020,1965
2.246516,1775669120.052866,599617940907964774,1803
2.254209,1775669120.052866,599617940907964774,1486
2.261901,1775669120.052866,599617940907964774,2020
2.269593,1775669120.052866,599617940907964774,1438
2.277286,1775669120.052866,599617940907964774,1739
2.284978,1775669120.052866,599617940907964774,1867
2.292670,1775669120.052866,599617940907964774,1367
2.300363,1775669120.052866,599617940907964774,1947
2.308055,1775669120.052866,599617940907964774,1490
2.315747,1775669120.052866,599617940907964774,1502
2.323439,1775669120.052866,599617940907964774,1922
2.331132,1775669120.052866,599617940907964774,1323
2.338824,1775669120.052866,599617940907964774,1828
2.346516,1775669120.052866,599617940907964774,1659
2.354209,1775669120.052866,599617940907964774,1351
2.361901,1775669120.052866,599617940907964774,1867
2.369593,1775669120.052866,599617940907964774,1326
2.377286,1775669120.052866,599617940907964774,1700
2.384978,1775669120.052866,599617940907964774,1805
2.392670,1775669120.052866,599617940907964774,1234
2.400363,1775669120.052866,599617940907964774,1839
2.408055,1775669120.052866,599617940907964774,1440
2.415747,1775669120.052866,599617940907964774,1470
2.423440,1775669120.052866,599617940907964774,1890
2.431132,1775669120.052866,599617940907964774,1216
2.438824,1775669120.052866,599617940907964774,1780
2.446516,1775669120.052866,599617940907964774,1732
2.454209,1775669120.052866,599617940907964774,1301
2.461901,1775669120.052866,599617940907964774,1848
2.469593,1775669120.052866,599617940907964774,1408
2.477286,1775669120.052866,599617940907964774,1648
2.484978,1775669120.052866,599617940907964774,1737
2.492670,1775669120.052866,599617940907964774,1280
2.500363,1775669120.052866,599617940907964774,1931
2.508055,1775669120.052866,599617940907964774,1492
2.515747,1775669120.052866,599617940907964774,1474
2.523440,1775669120.052866,599617940907964774,1931
2.531132,1775669120.052866,599617940907964774,1285
2.538824,1775669120.052866,599617940907964774,1734
2.546516,1775669120.052866,599617940907964774,1648
2.554209,1775669120.052866,599617940907964774,1387
2.561901,1775669120.052866,599617940907964774,1954
2.569593,1775669120.052866,599617940907964774,1367
2.577286,1775669120.052866,599617940907964774,1634
2.584978,1775669120.052866,599617940907964774,1798
2.592670,1775669120.052866,599617940907964774,1266
2.600363,1775669120.052866,599617940907964774,1871
2.608055,1775669120.052866,599617940907964774,1474
2.615747,1775669120.052866,599617940907964774,1449
