time,t_wall,t_device_ns,x,y,z
0.000000,1775665644.558859,599616580220850450,-796,57,599
0.005000,1775665644.558859,599616580220850450,-797,58,598
0.010000,1775665644.558859,599616580220850450,-799,54,597
0.015000,1775665644.558859,599616580220850450,-798,59,595
0.020000,1775665644.558859,599616580220850450,-797,57,597
0.025000,1775665644.558859,599616580220850450,-795,57,594
0.030000,1775665644.558859,599616580220850450,-797,55,594
0.035000,1775665644.558859,599616580220850450,-798,59,593
0.040000,1775665644.558859,599616580220850450,-796,58,592
0.045000,1775665644.558859,599616580220850450,-797,57,593
0.050000,1775665644.558859,599616580220850450,-797,56,591
0.055000,1775665644.558859,599616580220850450,-797,58,592
0.060000,1775665644.558859,599616580220850450,-796,57,593
0.065000,1775665644.558859,599616580220850450,-795,52,592
0.070000,1775665644.558859,599616580220850450,-796,52,594
0.075000,1775665644.558859,599616580220850450,-796,55,596
0.080000,1775665644.558859,599616580220850450,-796,55,597
0.085000,1775665644.558859,599616580220850450,-795,53,598
0.090000,1775665644.558859,599616580220850450,-798,54,593
0.095000,1775665644.558859,599616580220850450,-796,57,596
0.100000,1775665644.558859,599616580220850450,-795,56,595
0.105000,1775665644.558859,599616580220850450,-797,57,594
0.110000,1775665644.558859,599616580220850450,-796,57,595
0.115000,1775665644.558859,599616580220850450,-796,59,595
0.120000,1775665644.558859,599616580220850450,-795,57,593
0.125000,1775665644.558859,599616580220850450,-796,59,595
0.130000,1775665644.558859,599616580220850450,-798,59,594
0.135000,1775665644.558859,599616580220850450,-797,58,594
0.140000,1775665644.558859,599616580220850450,-797,59,593
0.145000,1775665644.558859,599616580220850450,-798,58,595
0.150000,1775665644.558859,599616580220850450,-795,58,594
0.155000,1775665644.558859,599616580220850450,-797,62,593
0.160000,1775665644.558859,599616580220850450,-798,60,593
0.165000,1775665644.558859,599616580220850450,-797,61,594
0.170000,1775665644.558859,599616580220850450,-798,54,598
0.175000,1775665644.558859,599616580220850450,-796,56,595
0.175967,1775665644.737794,599616580396817228,-799,54,591
0.180967,1775665644.737794,599616580396817228,-798,60,594
0.185967,1775665644.737794,599616580396817228,-798,58,591
0.190967,1775665644.737794,599616580396817228,-798,57,594
0.195967,1775665644.737794,599616580396817228,-796,58,594
0.200967,1775665644.737794,599616580396817228,-797,56,594
0.205967,1775665644.737794,599616580396817228,-796,56,591
0.210967,1775665644.737794,599616580396817228,-796,54,596
0.215967,1775665644.737794,599616580396817228,-795,51,599
0.220967,1775665644.737794,599616580396817228,-797,56,598
0.225967,1775665644.737794,599616580396817228,-796,55,595
0.230967,1775665644.737794,599616580396817228,-795,58,593
0.235967,1775665644.737794,599616580396817228,-797,57,596
0.240967,1775665644.737794,599616580396817228,-796,57,592
0.245967,1775665644.737794,599616580396817228,-798,58,596
0.250967,1775665644.737794,599616580396817228,-797,60,594
0.255967,1775665644.737794,599616580396817228,-797,58,596
0.260967,1775665644.737794,599616580396817228,-797,60,598
0.265967,1775665644.737794,599616580396817228,-797,58,598
0.270967,1775665644.737794,599616580396817228,-797,58,591
0.275967,1775665644.737794,599616580396817228,-797,58,596
0.280967,1775665644.737794,599616580396817228,-796,58,595
0.285967,1775665644.737794,599616580396817228,-798,58,595
0.290967,1775665644.737794,599616580396817228,-795,60,598
0.295967,1775665644.737794,599616580396817228,-797,57,593
0.300967,1775665644.737794,599616580396817228,-796,56,594
0.305967,1775665644.737794,599616580396817228,-797,55,593
0.310967,1775665644.737794,599616580396817228,-796,58,591
0.315967,1775665644.737794,599616580396817228,-798,54,596
0.320967,1775665644.737794,599616580396817228,-797,53,598
0.325967,1775665644.737794,599616580396817228,-797,55,591
0.330967,1775665644.737794,599616580396817228,-797,57,592
0.335967,1775665644.737794,599616580396817228,-795,57,595
0.340967,1775665644.737794,599616580396817228,-797,61,593
0.345967,1775665644.737794,599616580396817228,-797,57,591
0.350967,1775665644.737794,599616580396817228,-797,58,588
