time,t_wall,t_device_ns,x,y,z
0.000000,1775665781.933943,599616717597566412,-788,14,619
0.005000,1775665781.933943,599616717597566412,-790,13,620
0.010000,1775665781.933943,599616717597566412,-790,13,622
0.015000,1775665781.933943,599616717597566412,-788,14,622
0.020000,1775665781.933943,599616717597566412,-787,12,623
0.025000,1775665781.933943,599616717597566412,-787,12,622
0.030000,1775665781.933943,599616717597566412,-788,13,620
0.035000,1775665781.933943,599616717597566412,-787,13,621
0.040000,1775665781.933943,599616717597566412,-790,12,623
0.045000,1775665781.933943,599616717597566412,-790,12,621
0.050000,1775665781.933943,599616717597566412,-789,13,626
0.055000,1775665781.933943,599616717597566412,-790,14,623
0.060000,1775665781.933943,599616717597566412,-790,14,622
0.065000,1775665781.933943,599616717597566412,-789,12,624
0.070000,1775665781.933943,599616717597566412,-790,14,624
0.075000,1775665781.933943,599616717597566412,-790,13,626
0.080000,1775665781.933943,599616717597566412,-788,14,625
0.085000,1775665781.933943,599616717597566412,-788,14,623
0.090000,1775665781.933943,599616717597566412,-786,14,624
0.095000,1775665781.933943,599616717597566412,-786,16,621
0.100000,1775665781.933943,599616717597566412,-789,13,617
0.105000,1775665781.933943,599616717597566412,-790,12,619
0.110000,1775665781.933943,599616717597566412,-785,13,618
0.115000,1775665781.933943,599616717597566412,-786,11,621
0.120000,1775665781.933943,599616717597566412,-785,14,617
0.125000,1775665781.933943,599616717597566412,-784,17,622
0.130000,1775665781.933943,599616717597566412,-783,16,624
0.135000,1775665781.933943,599616717597566412,-784,16,621
0.140000,1775665781.933943,599616717597566412,-784,14,625
0.145000,1775665781.933943,599616717597566412,-784,15,620
0.150000,1775665781.933943,599616717597566412,-785,14,617
0.155000,1775665781.933943,599616717597566412,-782,15,620
0.160000,1775665781.933943,599616717597566412,-784,12,621
0.165000,1775665781.933943,599616717597566412,-782,14,624
0.170000,1775665781.933943,599616717597566412,-781,15,623
0.175000,1775665781.933943,599616717597566412,-783,17,622
0.176241,1775665782.113944,599616717773807836,-782,15,622
0.181241,1775665782.113944,599616717773807836,-782,15,622
0.186241,1775665782.113944,599616717773807836,-784,13,621
0.191241,1775665782.113944,599616717773807836,-785,12,628
0.196241,1775665782.113944,599616717773807836,-784,8,630
0.201241,1775665782.113944,599616717773807836,-785,11,629
0.206241,1775665782.113944,599616717773807836,-785,13,627
0.211241,1775665782.113944,599616717773807836,-786,15,626
0.216241,1775665782.113944,599616717773807836,-786,14,624
0.221241,1775665782.113944,599616717773807836,-786,16,624
0.226241,1775665782.113944,599616717773807836,-784,15,629
0.231241,1775665782.113944,599616717773807836,-784,16,631
0.236241,1775665782.113944,599616717773807836,-784,14,629
0.241241,1775665782.113944,599616717773807836,-785,16,631
0.246241,1775665782.113944,599616717773807836,-786,13,629
0.251241,1775665782.113944,599616717773807836,-786,16,629
0.256241,1775665782.113944,599616717773807836,-785,14,626
0.261241,1775665782.113944,599616717773807836,-785,13,623
0.266241,1775665782.113944,599616717773807836,-786,16,619
0.271241,1775665782.113944,599616717773807836,-785,15,622
0.276241,1775665782.113944,599616717773807836,-785,15,617
0.281241,1775665782.113944,599616717773807836,-786,12,619
0.286241,1775665782.113944,599616717773807836,-784,15,617
0.291241,1775665782.113944,599616717773807836,-784,14,618
0.296241,1775665782.113944,599616717773807836,-785,14,619
0.301241,1775665782.113944,599616717773807836,-788,14,615
0.306241,1775665782.113944,599616717773807836,-786,17,624
0.311241,1775665782.113944,599616717773807836,-784,18,618
0.316241,1775665782.113944,599616717773807836,-781,15,628
0.321241,1775665782.113944,599616717773807836,-780,16,635
0.326241,1775665782.113944,599616717773807836,-774,18,639
0.331241,1775665782.113944,599616717773807836,-776,17,638
0.336241,1775665782.113944,599616717773807836,-777,15,636
0.341241,1775665782.113944,599616717773807836,-777,16,635
0.346241,1775665782.113944,599616717773807836,-780,16,630
0.351241,1775665782.113944,599616717773807836,-781,15,630
