time,t_wall,t_device_ns,ecg
23.875976,1776080990.182829,599616082926627522,-146
23.883668,1776080990.182829,599616082926627522,-144
23.891360,1776080990.182829,599616082926627522,-139
23.899053,1776080990.182829,599616082926627522,-196
23.906745,1776080990.182829,599616082926627522,-356
23.914437,1776080990.182829,599616082926627522,-123
23.922129,1776080990.182829,599616082926627522,141
23.929822,1776080990.182829,599616082926627522,-267
23.937514,1776080990.182829,599616082926627522,-340
23.945206,1776080990.182829,599616082926627522,-4
23.952899,1776080990.182829,599616082926627522,-112
23.960591,1776080990.182829,599616082926627522,-219
23.968283,1776080990.182829,599616082926627522,-100
23.975976,1776080990.182829,599616082926627522,-98
23.983668,1776080990.182829,599616082926627522,-150
23.991360,1776080990.182829,599616082926627522,-118
23.999053,1776080990.182829,599616082926627522,-100
24.006745,1776080990.182829,599616082926627522,-116
24.014437,1776080990.182829,599616082926627522,-105
24.022129,1776080990.182829,599616082926627522,-91
24.029822,1776080990.182829,599616082926627522,-98
24.037514,1776080990.182829,599616082926627522,-89
24.045206,1776080990.182829,599616082926627522,-80
24.052899,1776080990.182829,599616082926627522,-82
24.060591,1776080990.182829,599616082926627522,-96
24.068283,1776080990.182829,599616082926627522,-123
24.075976,1776080990.182829,599616082926627522,-96
24.083668,1776080990.182829,599616082926627522,-34
24.091360,1776080990.182829,599616082926627522,-86
24.099052,1776080990.182829,599616082926627522,-164
24.106745,1776080990.182829,599616082926627522,-137
24.114437,1776080990.182829,599616082926627522,-116
24.122129,1776080990.182829,599616082926627522,-144
24.129822,1776080990.182829,599616082926627522,-144
24.137514,1776080990.182829,599616082926627522,-130
24.145206,1776080990.182829,599616082926627522,-137
24.153080,1776080990.722539,599616083488346916,-132
24.160772,1776080990.722539,599616083488346916,-128
24.168464,1776080990.722539,599616083488346916,-130
24.176156,1776080990.722539,599616083488346916,-132
24.183849,1776080990.722539,599616083488346916,-128
24.191541,1776080990.722539,599616083488346916,-123
24.199233,1776080990.722539,599616083488346916,-121
24.206926,1776080990.722539,599616083488346916,-116
24.214618,1776080990.722539,599616083488346916,-118
24.222310,1776080990.722539,599616083488346916,-123
24.230003,1776080990.722539,599616083488346916,-125
24.237695,1776080990.722539,599616083488346916,-123
24.245387,1776080990.722539,599616083488346916,-123
24.253080,1776080990.722539,599616083488346916,-121
24.260772,1776080990.722539,599616083488346916,-125
24.268464,1776080990.722539,599616083488346916,-132
24.276156,1776080990.722539,599616083488346916,-134
24.283849,1776080990.722539,599616083488346916,-130
24.291541,1776080990.722539,599616083488346916,-123
24.299233,1776080990.722539,599616083488346916,-125
24.306926,1776080990.722539,599616083488346916,-128
24.314618,1776080990.722539,599616083488346916,-130
24.322310,1776080990.722539,599616083488346916,-130
24.330003,1776080990.722539,599616083488346916,-125
24.337695,1776080990.722539,599616083488346916,-121
24.345387,1776080990.722539,599616083488346916,-121
24.353079,1776080990.722539,599616083488346916,-118
24.360772,1776080990.722539,599616083488346916,-118
24.368464,1776080990.722539,599616083488346916,-121
24.376156,1776080990.722539,599616083488346916,-118
24.383849,1776080990.722539,599616083488346916,-116
24.391541,1776080990.722539,599616083488346916,-116
24.399233,1776080990.722539,599616083488346916,-116
24.406926,1776080990.722539,599616083488346916,-116
24.414618,1776080990.722539,599616083488346916,-116
24.422310,1776080990.722539,599616083488346916,-116
24.430003,1776080990.722539,599616083488346916,-123
24.437695,1776080990.722539,599616083488346916,-128
24.445387,1776080990.722539,599616083488346916,-125
24.453079,1776080990.722539,599616083488346916,-132
24.460772,1776080990.722539,599616083488346916,-134
24.468464,1776080990.722539,599616083488346916,-128
24.476156,1776080990.722539,599616083488346916,-128
24.483849,1776080990.722539,599616083488346916,-121
24.491541,1776080990.722539,599616083488346916,-70
24.499233,1776080990.722539,599616083488346916,-18
24.506926,1776080990.722539,599616083488346916,-75
24.514618,1776080990.722539,599616083488346916,-189
24.522310,1776080990.722539,599616083488346916,-187
24.530003,1776080990.722539,599616083488346916,-137
24.537695,1776080990.722539,599616083488346916,-148
24.545387,1776080990.722539,599616083488346916,-153
24.553079,1776080990.722539,599616083488346916,-125
24.560772,1776080990.722539,599616083488346916,-123
24.568464,1776080990.722539,599616083488346916,-125
24.576156,1776080990.722539,599616083488346916,-134
24.583849,1776080990.722539,599616083488346916,-315
24.591541,1776080990.722539,599616083488346916,-256
24.599233,1776080990.722539,599616083488346916,153
24.606926,1776080990.722539,599616083488346916,-43
24.614618,1776080990.722539,599616083488346916,-370
24.622310,1776080990.722539,599616083488346916,-91
24.630002,1776080990.722539,599616083488346916,-9
24.637695,1776080990.722539,599616083488346916,-189
24.645387,1776080990.722539,599616083488346916,-130
